University ID,Host Course Number,Host Course Name,Host Course Description,NU Course Number,Term,Credits,Taken
001,Architecture_Foundations_Stud,Architecture Foundations Studio,NA,ARCH1990,NA,3,0
001,Detailing_and_Sustainability_i,Detailing and Sustainability in Scandinavian Architecture,NA,ARCH1990,NA,3,0
001,New_Nordic_Design,New Nordic Design,NA,ARCH1990,NA,3,0
001,Place-Based_Sustainable_Buildi,Place-based Sustainable Building,NA,ARCH1990,NA,3,0
001,Urban_Exploration_Photography_,Urban Exploration Photography Workshop,NA,ARCH1990,NA,3,0
001,Watercolor_Painting,Watercolor Painting,NA,ARCH1990,NA,3,0
001,Adaptive_Re-use_in_Europe_Buil,Adaptive Re-use in Europe: Buildings and Cities,NA,ARCH2990,NA,3,0
001,1902403,Sustainable by Design,NA,ARCH2990,NA,3,0
001,1902465,Urban Design Foundations Studio,NA,ARCH2990,NA,3,0
001,Art_In_The_Making,Art in The Making,NA,ARTH1990,NA,3,0
001,European_Art_of_the_19th_Centu,European Art of the 19th Century: From Classicism to Symbolism,NA,ARTH1990,NA,3,0
001,"Women,_Art,_Identity","Women, Art, Identity",NA,ARTH1990,NA,3,0
001,Curating_Europe,Curating in Europe,NA,ARTH2990,NA,3,0
001,Medical_Biotechnology_and_Drug,Medical Biotechnology and Drug Development,NA,BIOE4990,NA,3,0
001,Gut_Reaction:_How_Human_Microb,Gut Reaction: How Human Microbes Shape Our Lives,NA,BIOL2990,NA,3,0
001,Epigenetics_and_the_Impact_on_,Epigenetics and the Impact on Health and Disease,NA,BIOL3990,NA,3,0
001,Sustainable_Business_Strategy,Sustainable Business Strategy,NA,BUSN2990,NA,3,0
001,Business_Leadership:_Navigatin,Business Leadership: Navigating Ethical Dilemmas,NA,BUSN3990,NA,3,0
001,European_business_strategy,European Business Strategy: Case Studies,NA,BUSN3990,NA,3,0
001,Nordic_Culinary_Culture,Nordic Culinary Culture,NA,CLTR2990,NA,3,0
001,Guilty_Pleasures_of_Pop_Cultur,Guilty Pleasures of Pop Culture,NA,COMM1990,NA,3,0
001,Strategic_Communication,Strategic Communication,NA,COMM2990,NA,3,0
001,Virtual_Worlds_and_Social_Medi,Virtual Worlds and Social Media,NA,COMM2990,NA,3,0
001,Prisons_in_the_Nordic_Countrie,Prisons in the Nordic Countries,NA,CRIM2990,NA,3,0
001,Economics_of_Crime,Economics of Crime,NA,CRIM3990,NA,3,0
001,Development_and_Programming_of,Development and Programming of Serious Games,NA,CS 4990,NA,3,0
001,Globalization_and_European_Eco,Globalization and European Economies,NA,ECON3990,NA,3,0
001,Children_With_Special_Needs,Children With Special Needs,NA,EDUC1990,NA,3,0
001,Social_Change_and_Active_Citiz,Social Change and Active Citizenship,NA,EDUC1990,NA,3,0
001,Climate_Change_of_Arctic_Ecosy,Climate Change of Arctic Ecosystems Lab,NA,EEMB2990,NA,3,0
001,European_Biodiversity,European Biodiversity,NA,EEMB2990,NA,3,0
001,Arctic_Ecology,Arctic Ecology,NA,EEMB3990,NA,3,0
001,Polar_Biology,Polar Biology,NA,EEMB4990,NA,3,0
001,Storytelling_Workshop,Storytelling workshop,NA,ENGL1990,NA,3,0
001,Innovation_&_Entrepreneurship,Innovation & Entrepreneurship in Europe,NA,ENTR2990,NA,3,0
001,Social_Entrepreneuship,Social Entrepreneurship,NA,ENTR2990,NA,3,0
001,Innovation_and_Entrepreneurshi,Innovation and Entrepreneurship in Europe,NA,ENTR3990,NA,3,0
001,Sustainable_Denmark:_Solutions,Sustainable Denmark: Solutions and Dilemmas,NA,ENVR3990,NA,3,0
001,Sustainable_Food:_Production_a,Sustainable Food: Production and Consumption,NA,ENVR3990,NA,3,0
001,Ice_Cores_and_Ice_Ages,Ice Cores and Ice Ages,NA,ENVR4990,NA,3,0
001,"Art,_Nature,_and_Climate_Chang","Art, Nature, and Climate Change",NA,ENVS3990,NA,3,0
001,Environmenal_Impact_of_Humans,Environmental Impact of Humans,NA,ENVS3990,NA,3,0
001,1804540,Integrated Climate Change Planning,NA,ENVS3990,NA,3,0
001,Sustainable_Finance:_The_Futur,Sustainable Finance: The Future of Investment,NA,FINA2990,NA,3,0
001,Conspiracy_Theories_and_Histo,Conspiracy Theories and Historical Controversies,NA,HIST1990,NA,3,0
001,The_Day_After_Rewriting_the_Hi,"The Day After: Rewriting the History of WW2, 1945-1950",NA,HIST1990,NA,3,0
001,Human_Health_and_Disease:_A_Cl,Human Health and Disease: A Clinical approach,NA,HLTH3990,NA,3,0
001,Health_Economics_and_Health_Po,Health Economics and Health Policy in Europe,NA,HSCI1990,NA,3,0
001,Activism:_Engagement_and_Resis,Activism: Engagement and Resistance,NA,HUSV1990,NA,3,0
001,European_Business_Strategy_Cas,European Business Strategy Case Studies C,NA,INTB3990,NA,3,0
001,Leadership_Across_Cultures,Leadership Across Cultures,NA,INTB3990,NA,3,0
001,1902533,Renewable Energy Systems,NA,LPSC3990,NA,3,0
001,Data-Informed_Business_Strateg,Data-Informed Business Strategies,NA,MISM2990,NA,3,0
001,Computational_Analysis_of_Big,Computational Analysis of Big Data,NA,MISM3990,NA,3,0
001,Digital_Media_in_Marketing,Digital Media in Marketing,NA,MKTG2990,NA,3,0
001,2402734,Designing Communication Campaigns,NA,MKTG3990,NA,3,0
001,International_Marketing_and_Br,International Marketing and Branding,NA,MKTG3990,NA,3,0
001,Strategies_for_Marketing_in_th,Strategies for Marketing in the Entertainment Industry,NA,MKTG3990,NA,3,0
001,Glued_to_the_Scr,"Glued to the Screen: TV Shows, Norms, and Culture",NA,MSCR1990,NA,3,0
001,History_of_European_Film,History of European Film,NA,MSCR1990,NA,3,0
001,New_Media_and_Changing_Communi,New Media and Changing Communications,NA,MSCR1990,NA,3,0
001,Cultural_Diversity_and_Int,Kierkegaard’s Authorship,NA,PHIL1990,NA,3,0
001,Making_of_the_Modern_Self:_Exi,Making of the Modern Self: Existential Philosophy,NA,PHIL1990,NA,3,0
001,Religion_in_Crisis,Religion in Crisis,NA,PHIL1990,NA,3,0
001,The_Good_Life,The Good Life,NA,PHIL1990,NA,3,0
001,Healthcare_Strategies_for_At-R,Healthcare Strategies for At-Risk Populations,NA,PHMD2990,NA,3,0
001,1902763,European Urban Experience: Why Cities Matter,NA,POLS1990,NA,3,0
001,1902758,Getting There: Transportation in Urban Europe,NA,POLS1990,NA,3,0
001,1902233,"History of Copenhagen: Structure, Plan, Design",NA,POLS1990,NA,3,0
001,Applied_Psychotherapy,Applied Psychotherapy,NA,PSYC1990,NA,3,0
001,Cognitive_Neuroscience_of_Cons,Cognitive Neuroscience of Consciousness,NA,PSYC1990,NA,3,0
001,Cognitive_Neuroscience_of_Crea,Cognitive Neuroscience of Creativity,NA,PSYC1990,NA,3,0
001,Cognitive_Neuroscience_of_Slee,Cognitive Neuroscience of Sleep,NA,PSYC1990,NA,3,0
001,Cyberpsychology,Cyberpsychology,NA,PSYC1990,NA,3,0
001,Developmental_Disorders,Developmental Disorders,NA,PSYC1990,NA,3,0
001,Identity_Lab:_Transforming_Pre,"Identity Lab: Transforming Prejudice, Discrimination, and Conflict",NA,PSYC1990,NA,3,0
001,Neuroplasticity,Neuroplasticity,NA,PSYC1990,NA,3,0
001,Neuroscience_of_Religion_and_A,Neuroscience of Religion and Atheism,NA,PSYC1990,NA,3,0
001,PSYC1991,Psychology of Crisis,NA,PSYC1990,NA,3,0
001,Psychology_of_Eating_Disorders,Psychology of Eating Disorders,NA,PSYC1990,NA,3,0
001,PSYC_1990,Psychology of Leadership,NA,PSYC1990,NA,3,0
001,Psychology_of_lonliness,Psychology of Loneliness,NA,PSYC1990,NA,3,0
001,PSYC_2990,Psychology of Peak Performance,NA,PSYC1990,NA,3,0
001,2303586_:_Social_Brain:_Neurop,Social Brain: Neuropsychology of Social Behaviors,NA,PSYC1990,NA,3,0
001,Happiness_Lab:_Positive_Psy,Happiness Lab: Positive Psychology,NA,PSYC2990,NA,3,0
001,Positive_Psychology,Positive Psychology,NA,PSYC2990,NA,3,0
001,ENVR1430,"Food, Migration, and Belonging",NA,SOCL1990,NA,3,0
001,ENVR,Bicycle Urbanism,NA,URBS2990,NA,3,0
001,Gender_Perspectives_on_Human_R,Gender Perspectives on Human Rights,NA,WMNS1990,NA,3,0
001,Gender_Equality_and_Sexuality_,"Gender, Equality, and Sexuality in Scandinavia",NA,WMNS1990,NA,3,0
001,Gender_Equality_and_Sexuality_,"Gender, Equality, and Sexuality in Scandinavia",NA,WMNS1990,NA,3,0
001,Architecture_Design_Studio,Architecture Design Studio,NA,ARCH3155,NA,3,0
001,Architecture_Design_Stud,Architecture Design Studio - MB,NA,ARCH3155,NA,3,0
001,20th_and_21st_Century_Danish_A,20th and 21st Century Danish Architecture,NA,ARCH4850,NA,3,0
001,Danish_Design,Danish Design,NA,ARCH4850,NA,3,0
001,Ways_of_Seeing:_Storytelling_T,Ways of Seeing: Storytelling Through Photography,NA,ARTD3460,NA,3,0
001,Watercolor_Painting_B,Watercolor Painting B,NA,ARTS2340,NA,3,0
001,Microbrains_Lab:_Modeling_Neur,Microbrains Lab: Modeling Neurodegeneration,NA,BIOL4705,NA,3,0
001,Molecular_and_Cellular_Neurosc,Molecular and Cellular Neuroscience,NA,BIOL5595,NA,3,0
001,Danish_Language_and_Culture,Danish Language and Culture,NA,CLTR2990,NA,3,0
001,Game_Development:_Programming,Game Development: Programming and Practice,NA,CS 3540,NA,3,0
001,Artificial_Intelligence,Artificial Intelligence,NA,CS 4100,NA,3,0
001,Computer_Graphics:_Programming,Computer Graphics: Programming 3D Applications,NA,CS 4300,NA,3,0
001,Artificial_Neural_Networks_and,Artificial Neural Networks and Deep Learning,NA,DS 4440,NA,3,0
001,Development_Economics,Development Economics,NA,ECON1291,NA,3,0
001,Urban_Economics,Urban Economics,NA,ECON3420,NA,3,0
001,Environmental_Economics,Environmental Economics,NA,ECON3423,NA,3,0
001,Biological_Conservation_and_Bi,Biological Conservation and Biodiversity,NA,EEMB3460,NA,3,0
001,Travel_Writing,Travel Writing,NA,ENGL2695,NA,3,0
001,Creative_Writing,Creative Writing,NA,ENGL2700,NA,3,0
001,Climate_Change_and_Glaciers,Climate Change and Glaciers,NA,ENVR1110,NA,3,0
001,Sustainable_Development_in_Nor,Sustainable Development in Northern Europe,NA,ENVR2515,NA,3,0
001,Geographic_Information_Systems,Geographic Information Systems: Applied Climate Change Cases,NA,ENVR3300,NA,3,0
001,Arctic_Glaciology,Arctic Glaciology,NA,ENVR5270,NA,3,0
001,Climate_Glaciers_and_Human_Imp,"Climate, Glaciers, and Human Impact",NA,ENVR5270,NA,3,0
001,Understanding_Climate_Change,Understanding Climate Change,NA,ENVR5350,NA,3,0
001,Corporate_Finance:_European_Ca,Corporate Finance: European Case Studies,NA,FINA3301,NA,3,0
001,International_Finance_Manageme,International Finance Management,NA,FINA4320,NA,3,0
001,Fleeing_across_Borders:_Intern,Fleeing Across Borders: International Refugee Law,NA,INTL4100,NA,3,0
001,Podcast_Production:_The_Impact,Podcast Production: The Impact of Sound,NA,JRNL3370,NA,3,0
001,Photojournalism,Photojournalism,NA,JRNL5310,NA,3,0
001,Music_Performance:_Voice,Music Performance: Voice,NA,MUSC1901,NA,3,0
001,Art_Place_and_Mindful_Practice,"Art, Place, and Mindful Practice",NA,NA,NA,3,0
001,Entrepreneurship_Practicum_B,Entrepreneurship in Practicum,NA,NA,NA,3,0
001,Entrepreneurship_Practicum,Entrepreneurship Practicum,NA,NA,NA,3,0
001,Human_Health_and_Disease,Human Health and Disease,NA,NA,NA,3,0
001,Shadow_Wars:_Fake_News_and_Hyb,Shadow Wars: Fake News and Hybrid Warfare,NA,NA,NA,3,0
001,Environmental_Philosophy,Environmental Philosophy,NA,PHIL1180,NA,3,0
001,Healthcare_Systems_A_Compariti,Healthcare Systems: A Comparative Approach,NA,PHTH1261,NA,3,0
001,Health_Beyond_Borders,Health Beyond Borders,NA,PHTH1270,NA,3,0
001,Health_Promotion_and_Disease_P,Health Promotion and Disease Prevention,NA,PHTH4540,NA,3,0
001,1804514,Strategies for Urban Livability,NA,POLS2357,NA,3,0
001,Religion_and_Politics_in_Europ,Religion and Politics in Europe,NA,POLS2370,NA,3,0
001,Humanitarian_Law_and_Armed_Con,Humanitarian Law and Armed Conflict,NA,POLS3406,NA,3,0
001,Counter-Terrorism_and_Intellig,Counter-Terrorism and Intelligence Analysis,NA,POLS3423,NA,3,0
001,Terrorism_and_Counter-Terroris,Terrorism and Counter-Terrorism from a European Perspective,NA,POLS3423,NA,3,0
001,European_Game_of_Politics:_Cri,European Game of Politics: Crisis and Survival,NA,POLS3435,NA,3,0
001,Research_Assistant:_Neurometab,Research Assistant: Neurometabolism in Neurodegenerative Diseases,NA,PSYC2991,NA,3,0
001,Neuroimaging_of_the_Disordered,Neuroimaging of the Disordered Brain,NA,PSYC3200,NA,3,0
001,Neuroscience_of_Fear_and_Anxie,Neuroscience of Fear and Anxiety,NA,PSYC3506,NA,3,0
001,Psychopharmacology:_Substances,Psychopharmacology: Substances and the Brain,NA,PSYC4510,NA,3,0
001,Neurological_Disorders_and_Dis,Neurological Disorders and Diseases,NA,PSYC4512,NA,3,0
001,Global_Supply_Chain_Management,Global Supply Chain Management,NA,SCHM2301,NA,3,0
001,Meaning_of_Style,Meaning of Style,NA,THTR1240,NA,3,0
001,Artificial_Neural_Networks_and_Deep_Learning,Artificial Neural Networks and Deep Learning,NA,DS4440,NA,3,0
001,Complex_Networks,Complex Networks,NA,NA,NA,3,0
001,Computational_Analysis_of_Big_Data,Computational Analysis of Big Data,NA,MISM3990,NA,3,0
001,Computer_Graphics_Programming_3D_Applications,Computer Graphics: Programming 3D Applications,NA,CS4300,NA,3,0
001,Game_Development_Programming_and_Practice,Game Development: Programming and Practice,NA,CS3540,NA,3,0
001,Human_Computer_Interaction,Human-Computer Interaction,NA,CS2484,NA,3,0
001,Artificial_Intelligence,Artificial Intelligence,NA,CS4100,NA,3,0
001,Game_Development_Lab,Game Development Lab,NA,GAME2990,NA,3,0
002,Natural_Language_Processing,Natural Language Processing,One year of computer science at university level. A course in data structures or a course in algorithms. Knowledge of a programming language (e.g. in Python/Javascript/Java/C++/Matlab).”,CS4120,NA,3,0
002,Data_Visualization,Data Visualization,One mathematics course at university level.,MISM3501,NA,3,0
002,Data_Driven_Information_Visualization,Data Driven Information Visualization,"One year of computer science, a course in algorithms and data structures. Knowledge of at least one programming language (e.g. Python/Javascript/Java/C++/Matlab).",DS4200,NA,3,0
002,Data_Analytics,Data Analytics,"One year of computer science, a course in algorithms and data structures. A course in statistics and a course in linear algebra are recommended. Knowledge of at least one programming language (e.g. in Python/Javascript/Java/C++/Matlab).",DS4990,NA,3,0
002,Machine_Learning,Machine Learning,"One year of computer science, a course in algorithms and data structures, one course in linear algebra at university level. A course in statistics is recommended. Knowledge of at least one programming language (e.g. in Python/Javascript/Java/C++/Matlab).",DS4400,NA,3,0
002,Linear_Algebra,Linear Algebra,"Calculus I and Calculus II, or approval from the Department",MATH2331,NA,3,0
002,App_Development,App Development,"One year of computer science at university level. One of the computer science courses should be in algorithms and data structures. Knowledge of one object-oriented programming language (such as Javascript, C#, Java or C++). Basic knowledge of web development and databases is recommended.",CS4520,NA,3,0
002,Artificial_Intelligence,Artificial Intelligence,"One year of computer science at university level. One of the computer science courses should be in algorithms and data structures. Experience with object-oriented programming (e.g. Java, Python). A course in discrete mathematics is recommended.",CS4100,NA,3,0
002,Scandinavian_Textiles_and_Fash,Scandinavian Textiles and Fashion Workshop,NA,ARTF1990,NA,3,0
002,Biomedical_Engineering_in_Scan,Biomedical Engineering in Scandinavia,NA,BIOE4990,NA,3,0
002,Energy_Cloud:_Engineering_Loc,"Energy Cloud: Engineering Localized, Digitized, Sustainable Networks",NA,CIVE4990,NA,3,0
002,Engineering_Sustainable_Enviro,Engineering Sustainable Environments in Scandinavia,NA,CIVE4990,NA,3,0
002,Engineering_Sustainable_Enviro,Engineering Sustainable Environments in Scandinavia,NA,CIVE4990,NA,3,0
002,Comparative_Economics:_Global_,Comparative Economics: Global Risks and European Responses,NA,ECON3990,NA,3,0
002,Economics_of_Global_Monetary_P,Economics of Global Monetary Policies and Capital Flows,NA,ECON3990,NA,3,0
002,Economic_Competitiveness_in_a,Scandinavian Crime Fiction,NA,ENGL1990,NA,3,0
002,Storytelling_Workshop:_How_Nar,Storytelling Workshop: How Narrative Works,NA,ENGL1990,NA,3,0
002,World_of_the_Vikings,World of the Vikings,NA,HIST1990,NA,3,0
002,Statistics,Statistics,NA,MATH4990,NA,3,0
002,European_Security_Dilemmas,European Security Dilemmas,NA,POLS2990,NA,3,0
002,Cognitive_Neuroscience_of_Addi,Cognitive Neuroscience of Addiction,NA,PSYC1990,NA,3,0
002,Guilty_or_Not_Guilty?_Psycholo,Guilty or Not Guilty? Psychology in the Courtroom,NA,PSYC1990,NA,3,0
002,Developing_Brain:_From_Infancy,Developing Brain: From Infancy to Adolescence,NA,PSYC2990,NA,3,0
002,Power_of_the_Mind:_Psychology_,Power of the Mind: Psychology of Performance,NA,PSYC2990,NA,3,0
002,Psychology_of_Food,Psychology of Food: A Biopsychosocial Perspective,NA,PSYC2990,NA,3,0
002,Public_Health_and_Migration:_A,"Public Health and Migration: Access, Politics, and Human Rights",NA,SOCL1990,NA,3,0
002,Smart_and_Sustainable_Cities,Smart and Sustainable Cities,NA,URBS3990,NA,3,0
002,Engineering_Biomaterials,Engineering Biomaterials,NA,BIOE5820,NA,3,0
002,Research_Assistant:_Visualizin,Research Assistant: Visualizing Protein Distribution in the Brain,NA,BIOL2991,NA,3,0
002,Molecular_and_Cellular_Neurosc,Molecular and Cellular Neuroscience,NA,BIOL5595,NA,3,0
002,Human_Trafficking_in_a_Global,Human Trafficking in a Global Context,NA,CRIM1400,NA,3,0
002,Artificial_Intelligence,Artificial Intelligence,NA,CS4100,NA,3,0
002,App_Development,Mobile App Development,NA,CS4520,NA,3,0
002,Machine_Learning,Machine Learning,NA,DS4400,NA,3,0
002,Travel_Writing_A,Travel Writing A,NA,ENGL2695,NA,3,0
002,Data_Visualization,Data Visualization,NA,MISM3501,NA,3,0
002,"Glued_to_the_Screen:_TV_Shows,","Glued to the Screen: TV SHows, Norms, and Culture",NA,MSCR2300,NA,3,0
002,Swedish_Politics_and_Society,Swedish Politics and Society,NA,NA,NA,3,0
002,Philosophy_of_Technology_and,Philosophy of Technology and Human Values,NA,PHIL1145,NA,3,0
002,Terrorism_and_Anti-Terrorism,Terrorism and Anti-Terrorism,NA,POLS3423,NA,3,0
002,Understanding_Terrorism:_Cause,"Understanding Terrorism: Causes, Solutions, and Dilemmas",NA,POLS3423,NA,3,0
002,Developmental_Psychopathology,Developmental Psychopathology,NA,PSYC3406,NA,3,0
003,Advanced_Computation_Theory,Advanced Computation Theory,NA,CS4990,NA,6,0
003,Advanced_knowledge_of_Spreadsheets,Advanced knowledge of Spreadsheets,NA,NA,NA,1.5,0
003,Algorithms_and_data_structures,Algorithms and data structures,NA,CS2990,NA,6,0
003,Applied_differential_calculus,Applied differential calculus,NA,MATH2341,NA,6,0
003,Applied_functional_analysis,Applied functional analysis,NA,NA,NA,6,0
003,Artificial_Intelligence,Artificial Intelligence,NA,CS4100,NA,6,0
003,Automata_and_formal_language_theory,Automata and formal language theory,NA,CS3800,NA,6,0
003,Avanced_knowlegde_of_spreadsheets,Avanced knowlegde of spreadsheets,NA,NA,NA,1.5,0
003,Calculus,Calculus,NA,NA,NA,6,0
003,CMPS_3003_MASP_Operating_Systems,CMPS 3003 MASP: Operating Systems,NA,CS3650,NA,3,0
003,Complex_Analysis,Complex Analysis,NA,MATH4555,NA,6,0
003,Computer_Architecture,Computer Architecture,NA,CS3990,NA,6,0
003,Computer_Structure,Computer Structure,NA,CS2990,NA,6,0
003,Computer_Technology,Computer Technology,NA,NA,NA,6,0
003,Concurrent_and_Parallel_Programming,Concurrent and Parallel Programming,NA,CS3990,NA,6,0
003,Cryptography,Cryptography,NA,CY4770,NA,6,0
003,Data_Integration_and_Visualization,Data Integration and Visualization,NA,DS2990,NA,6,0
003,Data_structures_and_algorithms,Data structures and algorithms,NA,NA,NA,6,0
003,Differential_Calculus,Differential Calculus,NA,NA,NA,6,0
003,Digital_competences_for_using_information,Digital competences for using information,NA,NA,NA,1.5,0
003,Discrete_Mathematics,Discrete Mathematics,NA,CS1800,NA,6,0
003,Files_and_data_bases,Files and data bases,NA,CS3200,NA,6,0
003,Functional_Programming,Functional Programming,NA,CS3990,NA,6,0
003,Fundamentals_of_Algebra,Fundamentals of Algebra,NA,NA,NA,6,0
003,Further_topics_in_numerical_methods,Further topics in numerical methods,NA,NA,NA,6,0
003,Heuristics_and_Optimization,Heuristics and Optimization,NA,CS3990,NA,6,0
003,Information_Skills,Information Skills,NA,NA,NA,1.5,0
003,Integral_Calculus,Integral Calculus,NA,NA,NA,6,0
003,Integration_and_Measure,Integration and Measure,NA,NA,NA,6,0
003,Introduction_od_business_management,Introduction od business management,NA,CS2990,NA,6,0
003,Language_Processors,Language Processors,NA,CS4410,NA,6,0
003,Linear_Algebra,Linear Algebra,NA,MATH2331,NA,6,0
003,Linear_and_Stochastic_Modeling,Linear and Stochastic Modeling,NA,MATH4990,NA,6,0
003,Linear_Geometry,Linear Geometry,NA,MATH2331,NA,6,0
003,Logic,Logic,NA,MATH2990,NA,6,0
003,Machine_Learning,Machine Learning,NA,DS4400,NA,6,0
003,Modeling_Techniques,Modeling Techniques,NA,NA,NA,6,0
003,Numerical_Methods,Numerical Methods,NA,MATH3530,NA,6,0
003,Numerical_Methods_for_Economy_and_Finance,Numerical Methods for Economy and Finance,NA,NA,NA,6,0
003,Numerical_Methods_for_Partial_Differential_Equations,Numerical Methods for Partial Differential Equations,NA,NA,NA,6,0
003,Operating_Systems,Operating Systems,NA,CS3650,NA,6,0
003,Ordinary_differential_equations,Ordinary differential equations,NA,MATH2990,NA,6,0
003,Partial_differential_equations,Partial differential equations,NA,NA,NA,6,0
003,Physics,Physics,NA,NA,NA,6,0
003,Principes_of_computer_engineering,Principes of computer engineering,NA,NA,NA,6,0
003,Probability,Probability,NA,NA,NA,6,0
003,Programming,Programming,NA,CS2990,NA,6,0
003,Programming_Techniques,Programming Techniques,NA,CS2990,NA,3,0
003,Simulation_in_Probability_and_Statistics,Simulation in Probability and Statistics,NA,NA,NA,6,0
003,Software_Development,Software Development,NA,CS4530,NA,6,0
003,Software_Engineering,Software Engineering,NA,CS3990,NA,6,0
003,Software_verification_techniques,Software verification techniques,NA,CS3990,NA,6,0
003,Statistic,Statistic,NA,NA,NA,6,0
003,Statistics,Statistics,NA,MATH3081,NA,6,0
003,Stochastic_Processes,Stochastic Processes,NA,MATH4581,NA,6,0
003,Vector_Calculus,Vector Calculus,NA,NA,NA,6,0
003,Writing_and_communication_skills,Writing and communication skills,NA,ENGW1110,NA,3,0
003,Financial_Accounting,Financial Accounting,NA,ACCT1201,NA,4.5,0
003,Management_Accounting,Management Accounting,NA,ACCT2301,NA,4.5,0
003,Management_Control,Management Control,NA,ACCT2990,NA,4.5,0
003,The_Spanish_Tax_System,The Spanish Tax System,NA,ACCT2990,NA,4.5,0
003,Advanced_Financial_Accounting,Advanced Financial Accounting,NA,ACCT3401,NA,4.5,0
003,Auditing_Financial_Statements,Auditing Financial Statements,NA,ACCT3990,NA,4.5,0
003,Global_Health,Global Health,NA,AFRS1270,NA,4.5,0
003,Cultural_Anthropology,Cultural Anthropology,NA,ANTH1990,NA,4.5,0
003,Photography_theory_and_pract,Photography: theory and pract,NA,ARTD2350,NA,4.5,0
003,Digital_Post_production,Digital Post-production,NA,ARTD2380,NA,4.5,0
003,Fiction_Videomaking,Fiction Videomaking,NA,ARTD2380,NA,4.5,0
003,Spanish_Art_History,Spanish Art History,NA,ARTE2501,NA,4.5,0
003,Media_Technology,Media Technology,NA,ARTF2220,NA,4.5,0
003,Art_History_I,Art History I,NA,ARTH1110,NA,4.5,0
003,Art_History_II,Art History II,NA,ARTH1111,NA,4.5,0
003,Spanish_Art_Masters_in_Madrid,Spanish Art Masters in Madrid,NA,ARTH1111,NA,4.5,0
003,Cultural_Dimension_of_Art,Cultural Dimension of Art,NA,ARTH1990,NA,4.5,0
003,International_Trade_of_Works,International Trade of Works,NA,ARTH1990,NA,4.5,0
003,The_Social_History_of_Art,The Social History of Art,NA,ARTH1990,NA,4.5,0
003,Contemporary_Artistic_Movemen,Contemporary Artistic Movement,NA,ARTH2210,NA,4.5,0
003,Instrumentation_and_Multimodal_Structure,Instrumentation and Multimodal Structure,NA,BIOE5235,NA,4.5,0
003,Cell_culture_and_biotechnology_methods,Cell culture and biotechnology methods,NA,BIOE5420,NA,4.5,0
003,Fundamentals_of_tissue_engineering,Fundamentals of tissue engineering,NA,BIOE5430,NA,4.5,0
003,Introduction_to_the_Design_of_the_Human_Body,Introduction to the Design of the Human Body,NA,BIOE5810,NA,4.5,0
003,Medical_Instrumentation_and_Documentation,Medical Instrumentation and Documentation,NA,BIOE5810,NA,4.5,0
003,Advanced_Biomaterials_3D_Biomaterials,"Advanced Biomaterials, 3D Biomaterials",NA,BIOE5820,NA,4.5,0
003,Cell_and_Molecular_Biology,Cell and Molecular Biology,NA,BIOL1115,NA,4.5,0
003,Medical_Physiology_I,Medical Physiology I,NA,BIOL1147,NA,4.5,0
003,Biochemistry,Biochemistry,NA,BIOL3611,NA,4.5,0
003,Introduction_to_Business_Administration,Introduction to Business Administration,NA,BUSN1101,NA,4.5,0
003,Introduction_to_business_management,Introduction to business management,NA,BUSN1101,NA,4.5,0
003,Big_Data_for_Business_Intelligence_Models,Big Data for Business Intelligence Models,NA,BUSN1990,NA,4.5,0
003,Supply_Chain_Management_I,Supply Chain Management I,NA,BUSN1990,NA,4.5,0
003,Accounting_for_Senior_Management,Accounting for Senior Management,NA,BUSN2990,NA,4.5,0
003,Introduction_to_engineering_mechanics,Introduction to engineering mechanics,NA,BUSN2990,NA,4.5,0
003,Optimization_and_simulation_facilitation,Optimization and simulation facilitation,NA,BUSN2990,NA,4.5,0
003,Chemistry,Chemistry,NA,CHEM1151,NA,4.5,0
003,Engineering_materials_and_mathematics,Engineering materials and mathematics,NA,CHME4990,NA,4.5,0
003,Test_of_materials_and_their_qualities,Test of materials and their qualities,NA,CHME4990,NA,4.5,0
003,Introduction_to_Biomaterials,Introduction to Biomaterials,NA,CHME5699,NA,4.5,0
003,Wind_Energy,Wind Energy,NA,CIVE4990,NA,4.5,0
003,Latin_American_and_Transnatio,Latin American and Transnation culture,NA,CLTR1240,NA,4.5,0
003,Cultural_Studies_Spanish_Culture_and_Media,Cultural Studies: Spanish Culture and Media,NA,CLTR1504,NA,4.5,0
003,Men_&_Women_of_the_Spanish_Ci,Men & Women of the Spanish Civilization,NA,CLTR1504,NA,4.5,0
003,Spanish_Cultural_Studies,Spanish Cultural Studies,NA,CLTR1504,NA,4.5,0
003,Cultural_Geography,Cultural Geography,NA,CLTR1990,NA,4.5,0
003,Science_and_Culture,Science and Culture,NA,CLTR2990,NA,4.5,0
003,The_Roots_of_Europa_culture,The Roots of Europa: culture,NA,CLTR2990,NA,4.5,0
003,Culture_and_identity_in_global_settings,Culture and identity in global settings,NA,CLTR3990,NA,4.5,0
003,Environment_and_Society_in_Spain,Environment and Society in Spain,NA,CLTR4990,NA,4.5,0
003,Advertising_and_Communication,Advertising and Communication,NA,COMM1990,NA,4.5,0
003,Advertising_promotion_and_publishing,"Advertising, promotion and publishing",NA,COMM1990,NA,4.5,0
003,Communication_and_Cultural_Comparison,Communication and Cultural Comparison,NA,COMM1990,NA,4.5,0
003,Communication_and_participation,Communication and participation,NA,COMM1990,NA,4.5,0
003,Communication_in_the_professional_setting,Communication in the professional setting,NA,COMM1990,NA,4.5,0
